ruta,distancia
"Mataró -> España, Sevilla -> España, Palencia -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara",8836.060000000001
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Sevilla -> España, Lugo -> España, Palencia -> España, Castellón",8836.37
"Mataró -> España, Palencia -> España, Guadalajara -> España, Pamplona -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón",8836.48
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Lugo -> España, Palencia -> España, Castellón -> España, Sevilla -> España, Pamplona",8836.54
"Mataró -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona",8836.54
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Palencia -> España, Sevilla -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Guadalajara",8836.66
"Mataró -> España, Lugo -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Palencia",8836.669999999998
"Mataró -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara -> España, Pamplona -> España, Castellón -> España, Las Palmas -> España, Palencia",8836.68
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Pamplona -> España, Lugo -> España, Castellón",8836.749999999998
"Mataró -> España, Palencia -> España, Islas Baleares, Palma -> España, Pamplona -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Lugo -> España, Sevilla",8836.88
"Mataró -> España, Palencia -> España, Castellón -> España, Guadalajara -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona -> España, Sevilla",8836.89
"Mataró -> España, Las Palmas -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Palencia",8836.93
"Mataró -> España, Sevilla -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Las Palmas -> España, Palencia",8836.94
"Mataró -> España, Palencia -> España, Guadalajara -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Pamplona -> España, Sevilla -> España, Islas Baleares, Palma",8837.01
"Mataró -> España, Sevilla -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Palencia -> España, Pamplona -> España, Las Palmas -> España, Islas Baleares, Palma",8837.02
"Mataró -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Pamplona",8837.039999999999
"Mataró -> España, Lugo -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Palencia -> España, Sevilla -> España, Castellón -> España, Guadalajara -> España, Pamplona",8837.14
"Mataró -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Pamplona",8837.140000000001
"Mataró -> España, Sevilla -> España, Castellón -> España, Lugo -> España, Guadalajara -> España, Las Palmas -> España, Pamplona -> España, Palencia -> España, Islas Baleares, Palma",8837.28
"Mataró -> España, Sevilla -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Castellón",8837.4
"Mataró -> España, Las Palmas -> España, Palencia -> España, Sevilla -> España, Castellón -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona",8837.400000000001
"Mataró -> España, Las Palmas -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Castellón -> España, Lugo -> España, Pamplona",8837.410000000002
"Mataró -> España, Las Palmas -> España, Palencia -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Sevilla -> España, Islas Baleares, Palma -> España, Guadalajara",8837.429999999998
"Mataró -> España, Sevilla -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón",8837.64
"Mataró -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona -> España, Palencia -> España, Guadalajara -> España, Lugo -> España, Castellón",8837.640000000001
"Mataró -> España, Las Palmas -> España, Castellón -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona",8837.69
"Mataró -> España, Sevilla -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Castellón",8838.0
"Mataró -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón -> España, Pamplona -> España, Guadalajara",8838.0
"Mataró -> España, Pamplona -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Guadalajara",8838.109999999999
"Mataró -> España, Pamplona -> España, Islas Baleares, Palma -> España, Palencia -> España, Sevilla -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Guadalajara",8838.11
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Sevilla -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Palencia",8838.16
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Castellón -> España, Sevilla -> España, Pamplona -> España, Palencia",8838.16
"Mataró -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Pamplona",8838.160000000002
"Mataró -> España, Guadalajara -> España, Castellón -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Pamplona -> España, Palencia",8838.17
"Mataró -> España, Guadalajara -> España, Castellón -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Pamplona -> España, Palencia",8838.17
"Mataró -> España, Islas Baleares, Palma -> España, Palencia -> España, Castellón -> España, Sevilla -> España, Guadalajara -> España, Lugo -> España, Las Palmas -> España, Pamplona",8838.17
"Mataró -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Pamplona -> España, Islas Baleares, Palma",8838.230000000001
"Mataró -> España, Lugo -> España, Castellón -> España, Guadalajara -> España, Las Palmas -> España, Palencia -> España, Sevilla -> España, Pamplona -> España, Islas Baleares, Palma",8838.240000000002
"Mataró -> España, Las Palmas -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Palencia -> España, Pamplona -> España, Sevilla -> España, Islas Baleares, Palma",8838.390000000001
"Mataró -> España, Lugo -> España, Castellón -> España, Las Palmas -> España, Guadalajara -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Pamplona",8838.41
"Mataró -> España, Sevilla -> España, Pamplona -> España, Guadalajara -> España, Palencia -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Islas Baleares, Palma",8838.43
"Mataró -> España, Lugo -> España, Palencia -> España, Castellón -> España, Sevilla -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Pamplona",8838.51
"Mataró -> España, Lugo -> España, Palencia -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón -> España, Guadalajara -> España, Las Palmas -> España, Pamplona",8838.51
"Mataró -> España, Sevilla -> España, Castellón -> España, Pamplona -> España, Lugo -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Las Palmas -> España, Palencia",8838.55
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Sevilla -> España, Palencia -> España, Las Palmas -> España, Castellón",8838.76
"Mataró -> España, Las Palmas -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma -> España, Palencia -> España, Pamplona -> España, Lugo -> España, Castellón",8838.769999999999
"Mataró -> España, Palencia -> España, Castellón -> España, Sevilla -> España, Pamplona -> España, Guadalajara -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma",8838.8
"Mataró -> España, Guadalajara -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Pamplona -> España, Palencia",8838.84
"Mataró -> España, Guadalajara -> España, Castellón -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Lugo -> España, Sevilla -> España, Pamplona -> España, Palencia",8838.85
"Mataró -> España, Lugo -> España, Castellón -> España, Pamplona -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla -> España, Palencia",8839.119999999999
"Mataró -> España, Palencia -> España, Castellón -> España, Las Palmas -> España, Pamplona -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Lugo -> España, Sevilla",8839.15
"Mataró -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma -> España, Las Palmas -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Guadalajara",8839.289999999999
"Mataró -> España, Las Palmas -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma -> España, Guadalajara",8839.29
"Mataró -> España, Las Palmas -> España, Palencia -> España, Islas Baleares, Palma -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Guadalajara",8839.3
"Mataró -> España, Sevilla -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Las Palmas -> España, Palencia -> España, Islas Baleares, Palma -> España, Guadalajara",8839.300000000001
"Mataró -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Palencia -> España, Islas Baleares, Palma -> España, Pamplona -> España, Las Palmas -> España, Guadalajara",8839.33
"Mataró -> España, Castellón -> España, Lugo -> España, Las Palmas -> España, Palencia -> España, Islas Baleares, Palma -> España, Pamplona -> España, Sevilla -> España, Guadalajara",8839.35
"Mataró -> España, Las Palmas -> España, Guadalajara -> España, Sevilla -> España, Islas Baleares, Palma -> España, Lugo -> España, Pamplona -> España, Palencia -> España, Castellón",8839.369999999999
"Mataró -> España, Palencia -> España, Castellón -> España, Lugo -> España, Sevilla -> España, Pamplona -> España, Guadalajara -> España, Las Palmas -> España, Islas Baleares, Palma",8839.480000000001
"Mataró -> España, Lugo -> España, Pamplona -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Islas Baleares, Palma -> España, Sevilla -> España, Guadalajara",8839.51
"Mataró -> España, Castellón -> España, Palencia -> España, Sevilla -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona -> España, Las Palmas -> España, Guadalajara",8839.519999999999
"Mataró -> España, Castellón -> España, Palencia -> España, Las Palmas -> España, Lugo -> España, Islas Baleares, Palma -> España, Pamplona -> España, Sevilla -> España, Guadalajara",8839.52
"Mataró -> España, Las Palmas -> España, Palencia -> España, Sevilla -> España, Islas Baleares, Palma -> España, Guadalajara -> España, Lugo -> España, Castellón -> España, Pamplona",8839.54
"Mataró -> España, Palencia -> España, Guadalajara -> España, Las Palmas -> España, Pamplona -> España, Lugo -> España, Islas Baleares, Palma -> España, Sevilla -> España, Castellón",8839.609999999999
